TransactionID,TransactionStartDateTime,TransactionEndDateTime,CardholderID,LocationID,TransactionTypeID,TransactionAmount
FC-2022-1000086773,7/17/2022 13:44,7/17/2022 13:47,FC-001-1040,FC-001,4,50000
FC-2022-1000086774,7/17/2022 13:46,7/17/2022 13:50,FC-001-1008,FC-001,4,1000
FC-2022-1000086775,7/17/2022 13:47,7/17/2022 13:53,FC-002-1015,FC-002,1,10000
FC-2022-1000086776,7/17/2022 13:55,7/17/2022 13:59,FC-004-1030,FC-004,4,1000
FC-2022-1000086777,7/17/2022 13:56,7/17/2022 14:00,FC-005-1016,FC-005,3,0
FC-2022-1000086778,7/17/2022 13:56,7/17/2022 13:58,FC-006-1004,FC-006,1,5000
FC-2022-1000086779,7/17/2022 13:58,7/17/2022 14:02,FC-002-1043,FC-002,1,50000
FC-2022-1000086780,7/17/2022 14:01,7/17/2022 14:04,FC-003-1003,FC-003,4,0
FC-2022-1000086781,7/17/2022 14:02,7/17/2022 14:05,FC-002-1035,FC-002,2,10000
FC-2022-1000086782,7/17/2022 14:04,7/17/2022 14:09,FC-002-1044,FC-002,4,50000
FC-2022-1000086783,7/17/2022 14:06,7/17/2022 14:10,FC-003-1019,FC-003,3,0
FC-2022-1000086784,7/17/2022 14:08,7/17/2022 14:14,FC-001-1043,FC-001,1,10000
FC-2022-1000086785,7/17/2022 14:08,7/17/2022 14:13,FC-001-1019,FC-001,1,10000
FC-2022-1000086786,7/17/2022 14:09,7/17/2022 14:14,FC-001-1031,FC-001,4,9000
FC-2022-1000086787,7/17/2022 14:13,7/17/2022 14:19,FC-004-1037,FC-004,1,1000
FC-2022-1000086788,7/17/2022 14:14,7/17/2022 14:17,FC-001-1029,FC-001,1,0
FC-2022-1000086789,7/17/2022 14:18,7/17/2022 14:21,FC-001-1030,FC-001,4,10000
FC-2022-1000086790,7/17/2022 14:18,7/17/2022 14:24,FC-006-1007,FC-006,1,20000
FC-2022-1000086791,7/17/2022 14:21,7/17/2022 14:25,FC-005-1018,FC-005,1,20000
FC-2022-1000086792,7/17/2022 14:24,7/17/2022 14:26,FC-005-1010,FC-005,1,50000
FC-2022-1000086793,7/17/2022 14:26,7/17/2022 14:30,FC-003-1020,FC-003,1,50000
FC-2022-1000086794,7/17/2022 14:31,7/17/2022 14:35,FC-001-1017,FC-001,1,8000
FC-2022-1000086795,7/17/2022 14:38,7/17/2022 14:40,FC-004-1036,FC-004,1,10000
FC-2022-1000086796,7/17/2022 14:39,7/17/2022 14:46,FC-003-1026,FC-003,1,50000
FC-2022-1000086797,7/17/2022 14:43,7/17/2022 14:46,FC-004-1026,FC-004,3,0
FC-2022-1000086798,7/17/2022 14:44,7/17/2022 14:46,FC-005-1019,FC-005,4,0
FC-2022-1000086799,7/17/2022 14:45,7/17/2022 14:51,FC-005-1037,FC-005,1,50000
FC-2022-1000086800,7/17/2022 14:48,7/17/2022 14:50,FC-004-1025,FC-004,4,50000
FC-2022-1000086801,7/17/2022 14:48,7/17/2022 14:55,FC-001-1032,FC-001,2,0
FC-2022-1000086802,7/17/2022 14:50,7/17/2022 14:55,FC-006-1030,FC-006,4,20000
FC-2022-1000086803,7/17/2022 14:52,7/17/2022 14:54,FC-005-1005,FC-005,1,9000
FC-2022-1000086804,7/17/2022 14:54,7/17/2022 14:56,FC-003-1030,FC-003,1,0
FC-2022-1000086805,7/17/2022 14:54,7/17/2022 14:58,FC-002-1004,FC-002,1,4000
FC-2022-1000086806,7/17/2022 14:54,7/17/2022 14:58,FC-006-1003,FC-006,3,0
FC-2022-1000086807,7/17/2022 14:55,7/17/2022 14:57,FC-006-1027,FC-006,1,10000
FC-2022-1000086808,7/17/2022 15:01,7/17/2022 15:04,FC-005-1024,FC-005,4,50000
FC-2022-1000086809,7/17/2022 15:01,7/17/2022 15:06,FC-005-1037,FC-005,4,10000
FC-2022-1000086810,7/17/2022 15:02,7/17/2022 15:07,FC-003-1005,FC-003,4,20000
FC-2022-1000086811,7/17/2022 15:03,7/17/2022 15:10,FC-004-1010,FC-004,2,10000
FC-2022-1000086812,7/17/2022 15:04,7/17/2022 15:10,FC-005-1030,FC-005,1,10000
FC-2022-1000086813,7/17/2022 15:05,7/17/2022 15:12,FC-005-1027,FC-005,1,9000
FC-2022-1000086814,7/17/2022 15:06,7/17/2022 15:08,FC-002-1041,FC-002,4,50000
FC-2022-1000086815,7/17/2022 15:08,7/17/2022 15:15,FC-004-1040,FC-004,1,50000
FC-2022-1000086816,7/17/2022 15:09,7/17/2022 15:13,FC-002-1004,FC-002,1,0
FC-2022-1000086817,7/17/2022 15:09,7/17/2022 15:16,FC-004-1037,FC-004,1,6000
FC-2022-1000086818,7/17/2022 15:11,7/17/2022 15:14,FC-003-1014,FC-003,1,50000
FC-2022-1000086819,7/17/2022 15:12,7/17/2022 15:16,FC-005-1009,FC-005,1,7000
FC-2022-1000086820,7/17/2022 15:12,7/17/2022 15:15,FC-005-1031,FC-005,1,9000
FC-2022-1000086821,7/17/2022 15:15,7/17/2022 15:21,FC-004-1033,FC-004,1,0
FC-2022-1000086822,7/17/2022 15:17,7/17/2022 15:21,FC-005-1025,FC-005,1,10000
FC-2022-1000086823,7/17/2022 15:18,7/17/2022 15:24,FC-004-1025,FC-004,2,0
FC-2022-1000086824,7/17/2022 15:19,7/17/2022 15:23,FC-004-1024,FC-004,1,50000
FC-2022-1000086825,7/17/2022 15:19,7/17/2022 15:22,FC-004-1007,FC-004,4,10000
FC-2022-1000086826,7/17/2022 15:20,7/17/2022 15:25,FC-002-1034,FC-002,4,7000
FC-2022-1000086827,7/17/2022 15:20,7/17/2022 15:23,FC-003-1026,FC-003,2,20000
FC-2022-1000086828,7/17/2022 15:21,7/17/2022 15:28,FC-004-1034,FC-004,1,50000
FC-2022-1000086829,7/17/2022 15:21,7/17/2022 15:26,FC-002-1021,FC-002,1,9000
FC-2022-1000086830,7/17/2022 15:24,7/17/2022 15:27,FC-004-1035,FC-004,2,7000
FC-2022-1000086831,7/17/2022 15:24,7/17/2022 15:28,FC-005-1034,FC-005,4,10000
FC-2022-1000086832,7/17/2022 15:25,7/17/2022 15:28,FC-004-1020,FC-004,4,100000
FC-2022-1000086833,7/17/2022 15:26,7/17/2022 15:28,FC-001-1025,FC-001,4,6000
FC-2022-1000086834,7/17/2022 15:27,7/17/2022 15:30,FC-001-1022,FC-001,4,4000
FC-2022-1000086835,7/17/2022 15:29,7/17/2022 15:34,FC-002-1033,FC-002,2,20000
FC-2022-1000086836,7/17/2022 15:29,7/17/2022 15:32,FC-006-1035,FC-006,4,10000
FC-2022-1000086837,7/17/2022 15:29,7/17/2022 15:33,FC-005-1022,FC-005,1,7000
FC-2022-1000086838,7/17/2022 15:30,7/17/2022 15:34,FC-005-1026,FC-005,3,0
FC-2022-1000086839,7/17/2022 15:31,7/17/2022 15:35,FC-005-1041,FC-005,1,20000
FC-2022-1000086840,7/17/2022 15:32,7/17/2022 15:37,FC-006-1011,FC-006,1,50000
FC-2022-1000086841,7/17/2022 15:32,7/17/2022 15:36,FC-004-1012,FC-004,4,50000
FC-2022-1000086842,7/17/2022 15:33,7/17/2022 15:38,FC-001-1034,FC-001,1,20000
FC-2022-1000086843,7/17/2022 15:35,7/17/2022 15:38,FC-002-1031,FC-002,4,20000
FC-2022-1000086844,7/17/2022 15:35,7/17/2022 15:37,FC-003-1026,FC-003,1,50000
FC-2022-1000086845,7/17/2022 15:37,7/17/2022 15:39,FC-005-1044,FC-005,1,1000
FC-2022-1000086846,7/17/2022 15:38,7/17/2022 15:42,FC-005-1026,FC-005,2,4000
FC-2022-1000086847,7/17/2022 15:39,7/17/2022 15:42,FC-005-1007,FC-005,1,0
FC-2022-1000086848,7/17/2022 15:39,7/17/2022 15:41,FC-001-1006,FC-001,3,0
FC-2022-1000086849,7/17/2022 15:40,7/17/2022 15:42,FC-005-1040,FC-005,1,10000
FC-2022-1000086850,7/17/2022 15:40,7/17/2022 15:43,FC-006-1005,FC-006,3,0
FC-2022-1000086851,7/17/2022 15:40,7/17/2022 15:42,FC-005-1008,FC-005,1,3000
FC-2022-1000086852,7/17/2022 15:41,7/17/2022 15:43,FC-005-1009,FC-005,1,50000
FC-2022-1000086853,7/17/2022 15:41,7/17/2022 15:44,FC-002-1028,FC-002,1,10000
FC-2022-1000086854,7/17/2022 15:41,7/17/2022 15:45,FC-006-1020,FC-006,1,50000
FC-2022-1000086855,7/17/2022 15:42,7/17/2022 15:49,FC-004-1001,FC-004,1,7000
FC-2022-1000086856,7/17/2022 15:43,7/17/2022 15:47,FC-001-1025,FC-001,3,0
FC-2022-1000086857,7/17/2022 15:44,7/17/2022 15:46,FC-004-1002,FC-004,1,50000
FC-2022-1000086858,7/17/2022 15:46,7/17/2022 15:49,FC-002-1015,FC-002,1,8000
FC-2022-1000086859,7/17/2022 15:47,7/17/2022 15:52,FC-003-1005,FC-003,1,20000
FC-2022-1000086860,7/17/2022 15:48,7/17/2022 15:51,FC-001-1023,FC-001,1,50000
FC-2022-1000086861,7/17/2022 15:48,7/17/2022 15:56,FC-002-1037,FC-002,2,20000
FC-2022-1000086862,7/17/2022 15:48,7/17/2022 15:55,FC-001-1020,FC-001,1,10000
FC-2022-1000086863,7/17/2022 15:50,7/17/2022 15:53,FC-002-1014,FC-002,3,0
FC-2022-1000086864,7/17/2022 15:52,7/17/2022 15:54,FC-006-1035,FC-006,4,100000
FC-2022-1000086865,7/17/2022 15:52,7/17/2022 15:59,FC-004-1039,FC-004,1,6000
FC-2022-1000086866,7/17/2022 15:53,7/17/2022 15:55,FC-005-1024,FC-005,1,20000
FC-2022-1000086867,7/17/2022 15:54,7/17/2022 15:58,FC-001-1037,FC-001,4,50000
FC-2022-1000086868,7/17/2022 15:56,7/17/2022 15:59,FC-006-1020,FC-006,3,0
FC-2022-1000086869,7/17/2022 15:56,7/17/2022 15:58,FC-002-1023,FC-002,1,4000
FC-2022-1000086870,7/17/2022 15:56,7/17/2022 15:58,FC-006-1029,FC-006,1,10000
FC-2022-1000086871,7/17/2022 15:57,7/17/2022 16:00,FC-004-1008,FC-004,1,100000
FC-2022-1000086872,7/17/2022 15:58,7/17/2022 16:01,FC-002-1033,FC-002,3,0
FC-2022-1000086873,7/17/2022 15:59,7/17/2022 16:03,FC-002-1026,FC-002,3,0
FC-2022-1000086874,7/17/2022 15:59,7/17/2022 16:01,FC-001-1033,FC-001,4,4000
FC-2022-1000086875,7/17/2022 15:59,7/17/2022 16:04,FC-002-1011,FC-002,1,4000
FC-2022-1000086876,7/17/2022 15:59,7/17/2022 16:02,FC-001-1029,FC-001,1,50000
FC-2022-1000086877,7/17/2022 15:59,7/17/2022 16:01,FC-005-1042,FC-005,3,0
FC-2022-1000086878,7/17/2022 16:00,7/17/2022 16:05,FC-001-1022,FC-001,4,20000
FC-2022-1000086879,7/17/2022 16:00,7/17/2022 16:03,FC-004-1023,FC-004,1,50000
FC-2022-1000086880,7/17/2022 16:00,7/17/2022 16:07,FC-001-1012,FC-001,1,0
FC-2022-1000086881,7/17/2022 16:01,7/17/2022 16:05,FC-002-1017,FC-002,4,20000
FC-2022-1000086882,7/17/2022 16:02,7/17/2022 16:09,FC-004-1035,FC-004,1,0
FC-2022-1000086883,7/17/2022 16:02,7/17/2022 16:06,FC-002-1026,FC-002,1,4000
FC-2022-1000086884,7/17/2022 16:03,7/17/2022 16:07,FC-003-1021,FC-003,1,50000
FC-2022-1000086885,7/17/2022 16:03,7/17/2022 16:10,FC-003-1010,FC-003,2,20000
FC-2022-1000086886,7/17/2022 16:08,7/17/2022 16:15,FC-002-1019,FC-002,1,50000
FC-2022-1000086887,7/17/2022 16:08,7/17/2022 16:14,FC-006-1031,FC-006,1,50000
FC-2022-1000086888,7/17/2022 16:08,7/17/2022 16:11,FC-005-1035,FC-005,1,8000
FC-2022-1000086889,7/17/2022 16:10,7/17/2022 16:12,FC-001-1029,FC-001,1,50000
FC-2022-1000086890,7/17/2022 16:10,7/17/2022 16:14,FC-003-1017,FC-003,1,50000
FC-2022-1000086891,7/17/2022 16:11,7/17/2022 16:14,FC-004-1033,FC-004,2,20000
FC-2022-1000086892,7/17/2022 16:11,7/17/2022 16:19,FC-003-1024,FC-003,2,7000
FC-2022-1000086893,7/17/2022 16:12,7/17/2022 16:15,FC-003-1011,FC-003,1,9000
FC-2022-1000086894,7/17/2022 16:13,7/17/2022 16:17,FC-004-1013,FC-004,3,0
FC-2022-1000086895,7/17/2022 16:15,7/17/2022 16:20,FC-005-1023,FC-005,4,10000
FC-2022-1000086896,7/17/2022 16:16,7/17/2022 16:21,FC-002-1029,FC-002,4,6000
FC-2022-1000086897,7/17/2022 16:16,7/17/2022 16:21,FC-003-1030,FC-003,1,4000
FC-2022-1000086898,7/17/2022 16:16,7/17/2022 16:18,FC-004-1042,FC-004,4,50000
FC-2022-1000086899,7/17/2022 16:17,7/17/2022 16:21,FC-001-1011,FC-001,1,20000
FC-2022-1000086900,7/17/2022 16:18,7/17/2022 16:23,FC-003-1032,FC-003,2,20000
FC-2022-1000086901,7/17/2022 16:19,7/17/2022 16:24,FC-002-1034,FC-002,1,50000
FC-2022-1000086902,7/17/2022 16:21,7/17/2022 16:26,FC-001-1022,FC-001,1,10000
FC-2022-1000086903,7/17/2022 16:21,7/17/2022 16:23,FC-004-1030,FC-004,1,50000
FC-2022-1000086904,7/17/2022 16:25,7/17/2022 16:30,FC-006-1014,FC-006,4,10000
FC-2022-1000086905,7/17/2022 16:25,7/17/2022 16:26,FC-005-1022,FC-005,3,0
FC-2022-1000086906,7/17/2022 16:26,7/17/2022 16:33,FC-004-1031,FC-004,1,5000
FC-2022-1000086907,7/17/2022 16:27,7/17/2022 16:29,FC-004-1031,FC-004,1,10000
FC-2022-1000086908,7/17/2022 16:28,7/17/2022 16:32,FC-006-1024,FC-006,4,6000
FC-2022-1000086909,7/17/2022 16:28,7/17/2022 16:31,FC-004-1014,FC-004,3,0
FC-2022-1000086910,7/17/2022 16:29,7/17/2022 16:32,FC-001-1010,FC-001,3,0
FC-2022-1000086911,7/17/2022 16:31,7/17/2022 16:37,FC-001-1011,FC-001,1,20000
FC-2022-1000086912,7/17/2022 16:35,7/17/2022 16:40,FC-001-1003,FC-001,4,50000
FC-2022-1000086913,7/17/2022 16:35,7/17/2022 16:37,FC-002-1045,FC-002,1,50000
FC-2022-1000086914,7/17/2022 16:35,7/17/2022 16:41,FC-005-1010,FC-005,1,10000
FC-2022-1000086915,7/17/2022 16:40,7/17/2022 16:44,FC-005-1022,FC-005,4,0
FC-2022-1000086916,7/17/2022 16:41,7/17/2022 16:43,FC-005-1005,FC-005,1,50000
FC-2022-1000086917,7/17/2022 16:42,7/17/2022 16:46,FC-003-1010,FC-003,1,0
FC-2022-1000086918,7/17/2022 16:42,7/17/2022 16:48,FC-002-1009,FC-002,2,10000
FC-2022-1000086919,7/17/2022 16:42,7/17/2022 16:49,FC-004-1044,FC-004,1,50000
FC-2022-1000086920,7/17/2022 16:46,7/17/2022 16:51,FC-003-1003,FC-003,4,0
FC-2022-1000086921,7/17/2022 16:47,7/17/2022 16:50,FC-001-1037,FC-001,4,50000
FC-2022-1000086922,7/17/2022 16:48,7/17/2022 16:50,FC-001-1016,FC-001,1,50000
FC-2022-1000086923,7/17/2022 16:48,7/17/2022 16:50,FC-001-1040,FC-001,4,50000
FC-2022-1000086924,7/17/2022 16:49,7/17/2022 16:52,FC-002-1031,FC-002,1,10000
FC-2022-1000086925,7/17/2022 16:51,7/17/2022 16:58,FC-003-1018,FC-003,1,50000
FC-2022-1000086926,7/17/2022 16:51,7/17/2022 16:56,FC-004-1022,FC-004,1,0
FC-2022-1000086927,7/17/2022 16:51,7/17/2022 16:59,FC-002-1043,FC-002,2,10000
FC-2022-1000086928,7/17/2022 16:52,7/17/2022 16:55,FC-003-1003,FC-003,4,10000
FC-2022-1000086929,7/17/2022 16:53,7/17/2022 16:59,FC-001-1046,FC-001,1,10000
FC-2022-1000086930,7/17/2022 16:53,7/17/2022 16:59,FC-005-1038,FC-005,2,7000
FC-2022-1000086931,7/17/2022 16:54,7/17/2022 16:58,FC-006-1021,FC-006,4,0
FC-2022-1000086932,7/17/2022 16:54,7/17/2022 17:00,FC-005-1003,FC-005,1,8000
FC-2022-1000086933,7/17/2022 16:55,7/17/2022 17:00,FC-002-1011,FC-002,1,50000
FC-2022-1000086934,7/17/2022 16:57,7/17/2022 17:02,FC-006-1018,FC-006,2,10000
FC-2022-1000086935,7/17/2022 16:57,7/17/2022 17:00,FC-001-1004,FC-001,4,7000
FC-2022-1000086936,7/17/2022 17:00,7/17/2022 17:03,FC-001-1047,FC-001,2,8000
FC-2022-1000086937,7/17/2022 17:01,7/17/2022 17:04,FC-001-1037,FC-001,1,6000
FC-2022-1000086938,7/17/2022 17:03,7/17/2022 17:06,FC-006-1010,FC-006,3,0
FC-2022-1000086939,7/17/2022 17:04,7/17/2022 17:09,FC-002-1043,FC-002,4,50000
FC-2022-1000086940,7/17/2022 17:04,7/17/2022 17:10,FC-001-1002,FC-001,1,9000
FC-2022-1000086941,7/17/2022 17:05,7/17/2022 17:10,FC-003-1033,FC-003,1,20000
FC-2022-1000086942,7/17/2022 17:05,7/17/2022 17:07,FC-004-1040,FC-004,4,10000
FC-2022-1000086943,7/17/2022 17:06,7/17/2022 17:07,FC-006-1013,FC-006,3,0
FC-2022-1000086944,7/17/2022 17:07,7/17/2022 17:10,FC-001-1043,FC-001,4,1000
FC-2022-1000086945,7/17/2022 17:08,7/17/2022 17:10,FC-003-1014,FC-003,1,50000
FC-2022-1000086946,7/17/2022 17:08,7/17/2022 17:13,FC-002-1010,FC-002,1,10000
FC-2022-1000086947,7/17/2022 17:10,7/17/2022 17:13,FC-004-1007,FC-004,1,50000
FC-2022-1000086948,7/17/2022 17:11,7/17/2022 17:14,FC-004-1023,FC-004,2,10000
FC-2022-1000086949,7/17/2022 17:11,7/17/2022 17:15,FC-005-1024,FC-005,1,50000
FC-2022-1000086950,7/17/2022 17:13,7/17/2022 17:18,FC-006-1021,FC-006,1,6000
FC-2022-1000086951,7/17/2022 17:13,7/17/2022 17:14,FC-004-1005,FC-004,3,0
FC-2022-1000086952,7/17/2022 17:13,7/17/2022 17:19,FC-002-1002,FC-002,1,50000
FC-2022-1000086953,7/17/2022 17:15,7/17/2022 17:17,FC-005-1036,FC-005,3,0
FC-2022-1000086954,7/17/2022 17:15,7/17/2022 17:16,FC-002-1021,FC-002,3,0
FC-2022-1000086955,7/17/2022 17:15,7/17/2022 17:21,FC-004-1037,FC-004,1,10000
FC-2022-1000086956,7/17/2022 17:16,7/17/2022 17:18,FC-002-1019,FC-002,1,50000
FC-2022-1000086957,7/17/2022 17:16,7/17/2022 17:19,FC-002-1038,FC-002,1,10000
FC-2022-1000086958,7/17/2022 17:17,7/17/2022 17:20,FC-006-1005,FC-006,1,0
FC-2022-1000086959,7/17/2022 17:17,7/17/2022 17:20,FC-005-1009,FC-005,1,50000
FC-2022-1000086960,7/17/2022 17:19,7/17/2022 17:26,FC-002-1025,FC-002,2,20000
FC-2022-1000086961,7/17/2022 17:20,7/17/2022 17:24,FC-004-1021,FC-004,4,100000
FC-2022-1000086962,7/17/2022 17:20,7/17/2022 17:22,FC-005-1044,FC-005,1,8000
FC-2022-1000086963,7/17/2022 17:21,7/17/2022 17:27,FC-004-1006,FC-004,1,10000
FC-2022-1000086964,7/17/2022 17:22,7/17/2022 17:26,FC-001-1008,FC-001,1,4000
FC-2022-1000086965,7/17/2022 17:22,7/17/2022 17:26,FC-002-1019,FC-002,4,9000
FC-2022-1000086966,7/17/2022 17:22,7/17/2022 17:26,FC-004-1044,FC-004,1,0
FC-2022-1000086967,7/17/2022 17:23,7/17/2022 17:28,FC-005-1022,FC-005,4,4000
FC-2022-1000086968,7/17/2022 17:24,7/17/2022 17:30,FC-005-1030,FC-005,1,9000
FC-2022-1000086969,7/17/2022 17:25,7/17/2022 17:28,FC-003-1015,FC-003,4,50000
FC-2022-1000086970,7/17/2022 17:26,7/17/2022 17:31,FC-003-1031,FC-003,4,0
FC-2022-1000086971,7/17/2022 17:26,7/17/2022 17:30,FC-003-1002,FC-003,1,50000
FC-2022-1000086972,7/17/2022 17:26,7/17/2022 17:31,FC-002-1009,FC-002,4,50000
FC-2022-1000086973,7/17/2022 17:27,7/17/2022 17:30,FC-002-1044,FC-002,1,7000
FC-2022-1000086974,7/17/2022 17:28,7/17/2022 17:29,FC-006-1026,FC-006,3,0
FC-2022-1000086975,7/17/2022 17:28,7/17/2022 17:34,FC-004-1038,FC-004,2,6000
FC-2022-1000086976,7/17/2022 17:29,7/17/2022 17:35,FC-001-1040,FC-001,1,1000
FC-2022-1000086977,7/17/2022 17:30,7/17/2022 17:33,FC-003-1022,FC-003,1,6000
FC-2022-1000086978,7/17/2022 17:31,7/17/2022 17:35,FC-005-1029,FC-005,2,0
FC-2022-1000086979,7/17/2022 17:32,7/17/2022 17:38,FC-005-1009,FC-005,2,20000
FC-2022-1000086980,7/17/2022 17:35,7/17/2022 17:38,FC-001-1020,FC-001,1,50000
FC-2022-1000086981,7/17/2022 17:37,7/17/2022 17:44,FC-001-1030,FC-001,2,0
FC-2022-1000086982,7/17/2022 17:38,7/17/2022 17:41,FC-003-1021,FC-003,1,50000
FC-2022-1000086983,7/17/2022 17:38,7/17/2022 17:42,FC-001-1040,FC-001,3,0
FC-2022-1000086984,7/17/2022 17:39,7/17/2022 17:40,FC-002-1018,FC-002,3,0
FC-2022-1000086985,7/17/2022 17:42,7/17/2022 17:44,FC-004-1030,FC-004,1,20000
FC-2022-1000086986,7/17/2022 17:42,7/17/2022 17:49,FC-005-1002,FC-005,1,1000
FC-2022-1000086987,7/17/2022 17:43,7/17/2022 17:46,FC-005-1019,FC-005,2,0
FC-2022-1000086988,7/17/2022 17:43,7/17/2022 17:48,FC-002-1007,FC-002,2,6000
FC-2022-1000086989,7/17/2022 17:46,7/17/2022 17:54,FC-003-1024,FC-003,2,0
FC-2022-1000086990,7/17/2022 17:48,7/17/2022 17:50,FC-003-1022,FC-003,1,9000
FC-2022-1000086991,7/17/2022 17:48,7/17/2022 17:54,FC-003-1019,FC-003,1,4000
FC-2022-1000086992,7/17/2022 17:48,7/17/2022 17:51,FC-002-1037,FC-002,4,50000
FC-2022-1000086993,7/17/2022 17:48,7/17/2022 17:55,FC-005-1020,FC-005,1,0
FC-2022-1000086994,7/17/2022 17:50,7/17/2022 17:53,FC-005-1008,FC-005,1,0
FC-2022-1000086995,7/17/2022 17:51,7/17/2022 17:54,FC-003-1029,FC-003,1,50000
FC-2022-1000086996,7/17/2022 17:53,7/17/2022 17:58,FC-004-1032,FC-004,1,7000
FC-2022-1000086997,7/17/2022 17:53,7/17/2022 17:58,FC-001-1021,FC-001,4,8000
FC-2022-1000086998,7/17/2022 17:54,7/17/2022 18:00,FC-001-1013,FC-001,2,6000
FC-2022-1000086999,7/17/2022 17:54,7/17/2022 17:59,FC-004-1044,FC-004,2,3000
FC-2022-1000087000,7/17/2022 17:55,7/17/2022 18:01,FC-003-1024,FC-003,2,9000
FC-2022-1000087001,7/17/2022 17:55,7/17/2022 17:58,FC-001-1012,FC-001,2,20000
FC-2022-1000087002,7/17/2022 17:57,7/17/2022 18:02,FC-001-1012,FC-001,1,10000
FC-2022-1000087003,7/17/2022 17:57,7/17/2022 18:02,FC-003-1002,FC-003,2,7000
FC-2022-1000087004,7/17/2022 17:58,7/17/2022 18:04,FC-005-1038,FC-005,1,50000
FC-2022-1000087005,7/17/2022 17:58,7/17/2022 18:00,FC-004-1041,FC-004,1,0
FC-2022-1000087006,7/17/2022 18:00,7/17/2022 18:02,FC-001-1026,FC-001,3,0
FC-2022-1000087007,7/17/2022 18:01,7/17/2022 18:08,FC-002-1021,FC-002,1,20000
FC-2022-1000087008,7/17/2022 18:01,7/17/2022 18:07,FC-001-1022,FC-001,1,9000
FC-2022-1000087009,7/17/2022 18:02,7/17/2022 18:06,FC-006-1009,FC-006,2,4000
FC-2022-1000087010,7/17/2022 18:02,7/17/2022 18:06,FC-001-1045,FC-001,1,50000
FC-2022-1000087011,7/17/2022 18:03,7/17/2022 18:06,FC-005-1001,FC-005,1,50000
FC-2022-1000087012,7/17/2022 18:04,7/17/2022 18:06,FC-006-1037,FC-006,3,0
FC-2022-1000087013,7/17/2022 18:06,7/17/2022 18:08,FC-005-1015,FC-005,1,4000
FC-2022-1000087014,7/17/2022 18:06,7/17/2022 18:10,FC-001-1011,FC-001,1,50000
FC-2022-1000087015,7/17/2022 18:07,7/17/2022 18:12,FC-005-1018,FC-005,4,7000
FC-2022-1000087016,7/17/2022 18:08,7/17/2022 18:13,FC-003-1029,FC-003,2,10000
FC-2022-1000087017,7/17/2022 18:09,7/17/2022 18:14,FC-004-1032,FC-004,1,1000
FC-2022-1000087018,7/17/2022 18:09,7/17/2022 18:16,FC-002-1043,FC-002,2,20000
FC-2022-1000087019,7/17/2022 18:11,7/17/2022 18:14,FC-001-1001,FC-001,4,1000
FC-2022-1000087020,7/17/2022 18:11,7/17/2022 18:13,FC-002-1031,FC-002,1,50000
FC-2022-1000087021,7/17/2022 18:12,7/17/2022 18:16,FC-002-1013,FC-002,4,50000
FC-2022-1000087022,7/17/2022 18:12,7/17/2022 18:18,FC-006-1022,FC-006,1,0
FC-2022-1000087023,7/17/2022 18:13,7/17/2022 18:17,FC-002-1042,FC-002,1,10000
FC-2022-1000087024,7/17/2022 18:13,7/17/2022 18:15,FC-004-1021,FC-004,1,9000
FC-2022-1000087025,7/17/2022 18:14,7/17/2022 18:21,FC-003-1024,FC-003,2,7000
FC-2022-1000087026,7/17/2022 18:16,7/17/2022 18:20,FC-003-1004,FC-003,1,50000
FC-2022-1000087027,7/17/2022 18:17,7/17/2022 18:19,FC-001-1026,FC-001,4,10000
FC-2022-1000087028,7/17/2022 18:17,7/17/2022 18:21,FC-001-1037,FC-001,4,50000
FC-2022-1000087029,7/17/2022 18:19,7/17/2022 18:22,FC-006-1007,FC-006,4,7000
FC-2022-1000087030,7/17/2022 18:19,7/17/2022 18:21,FC-006-1014,FC-006,1,50000
FC-2022-1000087031,7/17/2022 18:20,7/17/2022 18:25,FC-004-1042,FC-004,4,20000
FC-2022-1000087032,7/17/2022 18:21,7/17/2022 18:26,FC-004-1015,FC-004,1,4000
FC-2022-1000087033,7/17/2022 18:21,7/17/2022 18:27,FC-004-1014,FC-004,1,0
FC-2022-1000087034,7/17/2022 18:22,7/17/2022 18:25,FC-006-1036,FC-006,1,7000
FC-2022-1000087035,7/17/2022 18:22,7/17/2022 18:25,FC-001-1001,FC-001,1,50000
FC-2022-1000087036,7/17/2022 18:23,7/17/2022 18:27,FC-004-1005,FC-004,2,6000
FC-2022-1000087037,7/17/2022 18:26,7/17/2022 18:31,FC-004-1022,FC-004,4,20000
FC-2022-1000087038,7/17/2022 18:26,7/17/2022 18:33,FC-006-1026,FC-006,2,10000
FC-2022-1000087039,7/17/2022 18:27,7/17/2022 18:33,FC-001-1013,FC-001,1,50000
FC-2022-1000087040,7/17/2022 18:27,7/17/2022 18:33,FC-006-1001,FC-006,1,100000
FC-2022-1000087041,7/17/2022 18:29,7/17/2022 18:34,FC-002-1045,FC-002,4,100000
FC-2022-1000087042,7/17/2022 18:29,7/17/2022 18:36,FC-004-1001,FC-004,2,6000
FC-2022-1000087043,7/17/2022 18:30,7/17/2022 18:35,FC-006-1020,FC-006,1,50000
FC-2022-1000087044,7/17/2022 18:30,7/17/2022 18:33,FC-004-1039,FC-004,1,0
FC-2022-1000087045,7/17/2022 18:33,7/17/2022 18:37,FC-005-1019,FC-005,4,6000
FC-2022-1000087046,7/17/2022 18:37,7/17/2022 18:43,FC-005-1031,FC-005,1,4000
